customer_id,age,gender,annual_income,spending_score,membership_years,preferred_category,online_purchases,store_visits,churn
5278,20,Female,100039,2,6.2,Clothing,4,6,1
5279,32,Female,23042,14,8.5,Groceries,1,24,0
5280,46,Female,115777,13,2.7,Groceries,5,3,0
5281,60,Male,125277,24,8.2,Sports,49,18,0
5282,49,Male,27139,69,2.6,Clothing,7,21,1
5283,43,Male,31226,34,9.4,Home,1,23,0
5284,33,Female,125234,87,3.6,Clothing,22,23,0
5285,42,Male,100298,19,2.1,Electronics,19,23,0
5286,45,Male,103652,30,1.9,Groceries,3,20,1
5287,26,Male,142558,49,2.3,Electronics,14,28,0
5288,18,Female,58108,43,4.8,Home,29,10,0
5289,46,Female,90647,16,5.5,Groceries,19,12,0
5290,39,Male,88617,52,9.2,Home,23,27,0
5291,33,Male,49815,98,4.1,Home,8,5,0
5292,58,Male,27802,49,2.6,Home,20,27,0
5293,68,Female,62230,11,7.6,Sports,37,12,0
5294,61,Male,142215,78,1.8,Home,40,1,0
5295,68,Female,83372,47,9.0,Home,12,21,1
5296,58,Female,133884,79,4.4,Electronics,4,13,1
5297,24,Female,74020,35,6.3,Electronics,45,12,0
5298,31,Male,103449,71,2.3,Electronics,13,4,0
5299,46,Male,37465,29,1.9,Groceries,49,2,0
5300,36,Female,27994,54,8.1,Sports,6,23,0
5301,36,Female,23531,86,4.6,Groceries,5,3,0
5302,19,Female,29343,23,9.9,Sports,11,13,1
5303,58,Female,79066,24,5.5,Sports,45,17,0
5304,62,Male,119020,99,8.5,Clothing,15,10,1
5305,32,Male,26229,10,9.8,Clothing,31,18,0
5306,20,Female,114311,61,3.2,Clothing,41,1,0
5307,28,Female,112302,8,8.1,Sports,10,1,1
5308,63,Female,102124,48,0.7,Sports,3,2,0
5309,47,Male,108704,76,7.0,Groceries,28,28,0
5310,57,Female,64789,93,7.6,Sports,33,22,0
5311,35,Male,64069,29,5.0,Home,8,25,0
5312,68,Female,122398,87,2.0,Home,9,15,1
5313,65,Male,107402,26,6.4,Sports,7,29,0
5314,19,Male,140428,37,9.0,Home,35,0,0
5315,49,Female,29524,96,9.3,Sports,31,9,1
5316,25,Male,141907,52,7.6,Clothing,44,5,0
5317,39,Male,144928,38,3.0,Sports,5,26,0
5318,23,Male,108074,6,8.8,Clothing,5,16,1
5319,29,Male,128345,8,8.9,Electronics,26,18,0
5320,64,Female,106762,17,4.0,Home,1,11,0
5321,57,Female,83103,76,2.2,Electronics,8,19,1
5322,53,Female,28103,62,8.8,Home,37,28,0
5323,32,Female,78581,86,8.9,Electronics,4,15,1
5324,45,Female,103938,78,1.5,Sports,33,23,0
5325,69,Male,74203,34,9.7,Electronics,13,1,1
5326,66,Male,35090,19,5.6,Home,9,14,0
5327,62,Male,35915,70,9.9,Groceries,46,22,0
5328,35,Male,61477,82,4.7,Home,48,18,0
5329,19,Female,76987,37,5.6,Groceries,6,0,0
5330,30,Female,119742,38,3.0,Sports,19,5,0
5331,62,Male,73238,15,9.0,Home,10,17,1
5332,32,Female,107047,40,4.7,Electronics,12,28,1
5333,37,Male,136740,9,8.2,Sports,16,18,1
5334,46,Male,142217,53,1.3,Home,36,29,1
5335,59,Female,35029,70,8.0,Sports,43,21,1
5336,46,Female,116367,66,5.2,Groceries,35,2,1
5337,20,Female,109067,80,0.6,Sports,32,27,1
5338,36,Female,73520,52,2.6,Electronics,9,4,0
5339,20,Female,90053,1,2.3,Home,33,29,1
5340,31,Female,71464,30,7.6,Groceries,44,2,1
5341,57,Female,41961,97,5.0,Sports,12,27,0
5342,21,Male,46835,1,2.0,Clothing,24,6,1
5343,69,Female,47725,39,2.9,Groceries,43,6,0
5344,28,Male,45357,16,5.3,Groceries,32,27,0
5345,48,Male,129209,17,0.7,Electronics,9,0,0
5346,60,Female,21244,82,4.5,Electronics,23,21,0
5347,49,Male,87952,22,6.9,Sports,4,12,0
5348,44,Female,68061,86,5.4,Clothing,9,12,0
5349,47,Male,26490,99,6.2,Groceries,38,14,1
5350,60,Male,140856,31,3.6,Sports,46,18,1
5351,19,Male,143855,40,2.2,Clothing,26,6,1
5352,66,Female,97219,27,8.2,Sports,49,16,0
5353,26,Male,146305,36,9.1,Groceries,35,9,0
5354,45,Male,25839,4,5.4,Sports,32,18,1
5355,48,Male,44992,69,3.4,Electronics,27,27,0
5356,51,Female,133154,25,5.4,Electronics,39,25,0
5357,32,Male,143094,95,8.9,Home,42,17,0
5358,65,Female,64938,78,7.1,Clothing,2,29,0
5359,42,Male,144015,30,8.7,Groceries,30,7,1
5360,53,Male,76249,47,3.6,Clothing,28,7,1
5361,25,Male,64735,12,7.3,Electronics,43,26,0
5362,26,Female,123313,27,6.7,Groceries,44,29,0
5363,54,Male,70734,45,5.9,Home,49,8,0
5364,65,Male,67080,88,5.5,Electronics,43,12,0
5365,62,Male,147403,63,5.7,Electronics,41,24,0
5366,56,Male,94460,55,8.6,Clothing,20,26,0
5367,49,Female,145626,30,9.2,Sports,31,12,1
5368,69,Male,101457,82,1.6,Clothing,27,1,1
5369,34,Male,44260,14,5.9,Electronics,20,6,1
5370,52,Male,79607,56,9.2,Clothing,46,6,1
5371,54,Male,81852,19,1.8,Sports,34,19,0
5372,36,Female,48380,86,4.4,Home,29,21,0
5373,61,Male,104347,26,1.3,Groceries,46,0,0
5374,46,Male,91257,71,1.6,Electronics,16,13,1
5375,24,Female,61191,92,9.1,Clothing,28,5,1
5376,45,Male,24930,38,4.7,Electronics,47,12,0
5377,26,Male,24353,69,7.0,Groceries,1,0,0
5378,45,Male,27832,36,1.8,Clothing,32,20,0
5379,23,Female,140063,18,0.7,Home,3,19,0
5380,46,Male,69554,57,9.0,Groceries,48,21,0
5381,34,Female,108487,78,6.0,Sports,38,26,1
5382,33,Female,74017,23,0.7,Sports,24,26,0
5383,40,Female,77298,14,9.9,Electronics,4,20,1
5384,48,Female,134752,96,5.2,Sports,3,20,0
5385,20,Female,71389,69,5.0,Clothing,28,2,0
5386,38,Female,93306,22,6.4,Sports,36,25,0
5387,43,Female,45525,28,0.6,Home,7,14,1
5388,53,Male,102092,43,5.9,Clothing,19,17,0
5389,59,Male,100630,76,6.5,Electronics,40,22,1
5390,54,Female,93471,18,3.3,Electronics,5,9,0
5391,39,Female,88211,95,7.4,Sports,35,14,1
5392,59,Female,51280,77,4.1,Sports,31,27,0
5393,29,Female,144130,84,7.3,Electronics,4,7,0
5394,59,Female,31240,36,1.9,Clothing,39,4,0
5395,30,Female,85092,7,9.2,Groceries,19,8,0
5396,28,Male,89541,23,8.9,Electronics,44,0,0
5397,33,Male,82851,34,1.9,Home,3,28,0
5398,25,Female,26544,96,9.4,Clothing,38,18,1
5399,57,Female,77981,21,5.8,Groceries,21,7,1
5400,57,Female,37332,70,7.2,Groceries,32,4,0
5401,62,Male,46836,80,8.5,Clothing,30,17,1
5402,19,Female,34388,99,1.3,Electronics,40,25,1
5403,47,Male,133263,47,2.1,Groceries,28,8,1
5404,47,Male,21694,53,3.3,Home,4,28,0
5405,29,Male,147727,84,5.0,Clothing,9,0,0
5406,27,Female,106677,41,3.8,Sports,10,18,0
5407,61,Female,108202,75,5.3,Electronics,49,29,0
5408,28,Male,133057,32,2.3,Clothing,36,13,0
5409,32,Male,69294,14,7.0,Home,21,13,0
5410,33,Male,58769,88,1.0,Groceries,23,3,0
5411,34,Male,59420,95,3.9,Electronics,20,6,0
5412,43,Female,133289,17,2.2,Electronics,35,19,0
5413,19,Male,122885,25,7.4,Clothing,15,10,0
5414,67,Female,57855,64,8.9,Clothing,1,1,0
5415,29,Male,21460,73,1.2,Home,14,17,0
5416,68,Female,122191,86,8.0,Sports,40,9,0
5417,43,Male,67646,48,9.0,Clothing,48,0,0
5418,40,Female,61252,35,9.8,Clothing,25,22,1
5419,35,Female,29835,37,6.0,Clothing,29,13,0
5420,49,Female,133947,55,3.6,Home,1,24,0
5421,66,Male,30910,17,3.6,Groceries,28,27,1
5422,55,Female,102757,28,4.1,Sports,5,9,0
5423,64,Male,111149,1,6.3,Home,0,17,0
5424,20,Female,116889,53,5.2,Clothing,39,6,0
5425,55,Female,124150,73,6.7,Groceries,10,29,0
5426,20,Male,28463,55,0.9,Clothing,22,23,0
5427,47,Female,33336,61,1.5,Home,25,18,0
5428,18,Female,46534,13,9.8,Electronics,30,3,0
5429,47,Male,22369,47,10.0,Clothing,14,13,0
5430,62,Female,45381,64,7.6,Groceries,8,8,0
5431,49,Female,132296,32,2.9,Sports,33,3,1
5432,45,Female,105094,28,9.6,Electronics,38,5,0
5433,38,Female,107905,53,2.5,Clothing,16,23,0
5434,63,Male,119186,31,7.4,Clothing,34,25,1
5435,30,Female,116490,8,1.6,Groceries,35,1,0
5436,44,Female,45407,72,6.7,Electronics,2,0,0
5437,53,Female,82552,98,7.7,Electronics,39,22,0
5438,24,Female,55939,87,8.7,Electronics,10,16,0
5439,39,Female,112303,74,7.5,Clothing,27,3,0
5440,27,Female,87576,25,9.3,Electronics,47,4,0
5441,56,Female,148081,33,5.4,Clothing,27,17,0
5442,32,Female,108652,68,6.9,Clothing,45,25,1
5443,32,Male,46170,7,4.0,Electronics,18,12,0
5444,21,Male,91908,97,0.6,Home,1,19,0
5445,49,Male,144506,66,7.7,Sports,31,26,1
5446,40,Male,42369,46,8.8,Sports,43,26,0
5447,23,Female,93098,96,2.2,Home,10,25,0
5448,41,Female,64544,5,0.8,Electronics,15,10,1
5449,37,Male,25900,17,2.1,Clothing,10,22,0
5450,54,Male,60733,76,9.0,Groceries,2,19,0
5451,37,Male,107236,52,3.3,Home,41,26,0
5452,29,Female,126769,12,2.7,Sports,28,0,1
5453,50,Female,20589,62,0.6,Sports,4,11,0
5454,45,Male,80044,35,3.3,Clothing,27,12,0
5455,25,Male,85311,62,7.3,Sports,30,25,0
5456,18,Male,77926,21,9.6,Sports,12,3,0
5457,54,Male,90599,85,3.5,Clothing,24,26,0
5458,39,Male,105553,66,2.8,Electronics,5,11,0
5459,23,Female,103910,53,8.9,Sports,2,5,0
5460,38,Male,108435,21,8.6,Electronics,21,12,0
5461,49,Female,69008,15,3.6,Groceries,40,13,0
5462,52,Male,86794,75,1.2,Electronics,38,11,0
5463,32,Male,99134,74,9.9,Clothing,31,20,0
5464,22,Female,22866,82,7.0,Clothing,29,28,0
5465,63,Male,72890,23,9.3,Clothing,6,19,1
5466,67,Female,135259,31,3.7,Sports,24,1,0
5467,65,Female,61504,54,6.7,Home,1,25,0
5468,23,Male,115668,55,6.9,Sports,7,26,0
5469,42,Male,73374,26,8.8,Electronics,49,21,0
5470,63,Female,49404,53,9.9,Groceries,32,11,1
5471,57,Female,85223,66,1.5,Groceries,27,5,0
5472,46,Male,131008,39,6.5,Groceries,9,21,0
5473,24,Female,20637,7,3.7,Groceries,37,3,0
5474,57,Male,110152,88,8.2,Home,17,23,1
5475,30,Female,123186,39,7.7,Groceries,12,0,0
5476,55,Male,35828,32,9.0,Sports,20,25,1
5477,35,Female,73544,26,3.8,Groceries,32,7,0
5478,19,Female,111732,87,2.3,Clothing,22,7,0
5479,25,Male,121976,78,0.7,Electronics,0,20,0
5480,28,Female,65097,29,2.9,Sports,43,24,1
5481,50,Female,133271,25,4.0,Home,39,11,0
5482,55,Female,52022,56,9.5,Sports,20,24,0
5483,65,Female,52202,31,5.2,Clothing,4,25,0
5484,44,Female,48704,66,5.8,Groceries,34,3,1
5485,37,Female,111411,2,8.9,Groceries,17,15,0
5486,29,Female,149688,87,8.9,Home,37,13,1
5487,60,Male,43641,47,5.5,Electronics,35,13,0
5488,48,Female,57479,75,1.6,Groceries,46,1,0
5489,44,Female,98771,29,3.1,Home,28,16,0
5490,49,Male,42027,99,4.8,Groceries,25,23,0
5491,27,Female,118463,49,7.6,Sports,35,7,0
5492,20,Female,62912,73,7.3,Home,37,26,1
5493,62,Male,133097,32,6.6,Home,49,6,0
5494,44,Female,128227,30,8.9,Home,17,12,0
5495,52,Female,112558,15,8.1,Groceries,28,28,0
5496,48,Male,91474,62,9.8,Home,30,10,0
5497,32,Male,148773,78,8.9,Sports,41,18,0
5498,33,Female,129658,17,2.4,Electronics,12,18,0
5499,30,Female,62692,22,1.0,Electronics,49,9,1
5500,66,Male,118884,30,4.4,Clothing,29,23,1
5501,52,Female,52209,81,6.4,Sports,6,27,0
5502,69,Male,77563,16,6.6,Sports,39,10,0
5503,28,Male,76738,52,3.0,Home,5,15,0
5504,38,Male,57242,8,8.7,Clothing,1,7,0
5505,68,Female,29941,64,3.6,Sports,7,1,0
5506,28,Male,27073,39,9.2,Sports,9,13,0
5507,47,Male,127966,31,5.0,Sports,48,16,1
5508,65,Male,57827,12,0.6,Groceries,43,16,0
5509,52,Female,66225,33,2.0,Sports,42,10,0
5510,39,Female,57096,58,1.5,Groceries,48,0,0
5511,55,Female,70546,12,0.9,Sports,47,18,0
5512,48,Male,86457,25,7.3,Electronics,21,0,0
5513,31,Female,149257,38,2.3,Groceries,9,23,0
5514,41,Female,88309,48,8.5,Groceries,34,23,0
5515,67,Male,89998,82,3.0,Home,18,24,1
5516,66,Male,106496,83,0.8,Sports,3,3,0
5517,49,Female,50268,55,8.3,Clothing,18,23,1
5518,53,Female,105354,3,4.9,Clothing,40,6,0
5519,49,Male,125037,99,6.2,Clothing,19,19,1
5520,32,Female,130078,69,3.7,Clothing,48,0,1
5521,60,Male,62078,35,0.9,Electronics,3,27,1
5522,52,Male,21865,51,4.0,Clothing,48,10,1
5523,20,Female,116242,27,5.4,Home,25,12,0
5524,33,Female,48887,37,0.6,Clothing,2,2,0
5525,22,Female,69876,85,6.0,Home,29,23,1
5526,38,Female,116047,16,9.0,Groceries,35,7,0
5527,27,Male,53479,92,2.6,Sports,40,11,0
5528,36,Female,148863,25,9.3,Clothing,5,1,1
5529,42,Female,60478,33,1.4,Home,38,22,0
5530,21,Female,46401,62,8.3,Home,26,0,0
5531,46,Male,48502,17,8.5,Sports,15,19,0
5532,36,Female,139768,43,2.9,Groceries,46,13,1
5533,60,Female,131750,30,9.6,Clothing,15,29,1
5534,19,Male,33394,41,4.5,Home,45,14,0
5535,27,Male,118694,4,1.8,Clothing,35,22,0
5536,60,Male,29262,66,6.1,Electronics,33,3,0
5537,42,Male,24487,60,10.0,Home,38,19,0
5538,37,Male,47341,9,9.0,Groceries,23,29,0
5539,65,Female,147360,31,3.1,Sports,38,26,1
5540,36,Male,128924,89,6.0,Home,5,6,0
5541,40,Male,33570,69,1.6,Electronics,19,0,0
5542,41,Male,77268,24,4.9,Sports,8,4,0
5543,28,Male,141435,24,5.5,Groceries,48,13,1
5544,63,Male,49605,93,3.5,Clothing,20,29,0
5545,51,Male,91602,45,5.1,Clothing,10,5,0
5546,45,Male,122798,95,9.2,Home,47,22,1
5547,22,Male,46723,37,5.3,Sports,29,6,0
5548,22,Female,89108,58,8.4,Electronics,0,11,0
5549,68,Female,98206,83,3.5,Electronics,26,6,0
5550,38,Female,80098,23,9.7,Groceries,47,17,0
5551,29,Male,113375,35,1.4,Sports,48,21,0
5552,67,Male,68707,63,6.1,Sports,5,15,1
5553,21,Male,69028,6,8.0,Clothing,42,8,0
5554,66,Female,113937,6,8.2,Groceries,6,6,1
5555,59,Male,76921,30,2.4,Groceries,47,22,1
5556,37,Male,80760,1,4.3,Groceries,21,28,1
5557,55,Male,30249,63,6.4,Sports,33,13,0
5558,42,Female,87847,8,3.5,Clothing,19,1,1
5559,31,Female,117547,28,6.8,Groceries,44,29,1
5560,28,Male,63839,89,4.1,Clothing,44,28,0
5561,49,Female,125077,33,3.8,Groceries,14,12,0
5562,28,Male,59673,53,1.5,Sports,46,29,1
5563,35,Male,23642,38,0.9,Clothing,8,6,1
5564,44,Female,26338,52,8.4,Home,17,24,0
5565,35,Female,134650,78,5.2,Groceries,45,18,1
5566,40,Female,71761,11,5.8,Sports,45,1,0
5567,28,Female,29622,2,4.0,Clothing,35,5,0
5568,38,Male,68423,53,1.8,Electronics,45,11,0
5569,61,Male,62873,94,4.8,Sports,41,28,0
5570,22,Female,124544,94,2.7,Sports,29,1,0
5571,40,Female,67565,68,8.5,Electronics,10,16,0
5572,58,Male,27806,77,9.9,Electronics,32,25,0
5573,42,Male,20757,7,8.9,Home,45,11,0
5574,58,Male,112246,67,5.5,Home,39,19,1
5575,27,Male,41470,9,6.5,Home,5,8,0
5576,39,Female,26220,78,9.5,Sports,42,25,1
5577,36,Female,128408,63,5.6,Sports,45,13,1
5578,18,Female,111851,11,6.6,Sports,38,2,1
5579,24,Male,74754,37,6.5,Home,21,2,0
5580,21,Male,113329,14,7.2,Clothing,38,21,1
5581,18,Female,147636,19,6.6,Sports,18,28,0
5582,32,Female,99852,8,6.9,Sports,21,15,0
5583,57,Female,127630,7,7.4,Sports,30,5,1
5584,29,Male,42505,59,8.2,Home,41,7,1
5585,39,Female,48288,63,4.3,Groceries,24,12,0
5586,39,Male,94492,7,7.6,Home,40,25,0
5587,67,Female,39109,55,1.5,Groceries,49,21,0
5588,64,Female,138056,3,8.8,Home,48,7,0
5589,34,Female,23497,67,3.3,Clothing,29,7,0
5590,46,Male,77326,18,4.3,Clothing,44,6,1
5591,63,Male,29864,45,8.1,Sports,3,4,1
5592,31,Male,117046,97,6.6,Home,25,19,1
5593,67,Male,113517,92,3.4,Groceries,6,0,0
5594,37,Male,107562,36,2.6,Groceries,39,12,0
5595,67,Male,94310,16,9.6,Clothing,47,21,0
5596,65,Female,139454,79,1.3,Sports,11,7,0
5597,50,Male,132343,29,0.5,Groceries,0,10,0
5598,60,Female,41017,59,6.9,Home,5,29,0
5599,32,Male,21821,18,6.3,Sports,0,19,0
5600,29,Female,70337,49,7.5,Home,7,6,1
5601,57,Female,65485,46,7.5,Home,43,18,0
5602,37,Male,103557,83,8.7,Clothing,47,28,0
5603,47,Female,76388,29,9.3,Home,32,29,0
5604,55,Male,30372,70,7.9,Electronics,3,20,0
5605,20,Male,126684,50,2.7,Sports,49,6,0
5606,45,Male,120050,55,4.9,Electronics,39,15,0
5607,43,Male,113938,27,6.6,Home,5,11,0
5608,47,Female,91333,7,5.6,Home,44,10,0
5609,30,Male,36283,91,2.0,Clothing,2,24,1
5610,30,Female,60857,83,6.1,Clothing,14,8,0
5611,19,Female,71772,81,8.9,Clothing,5,6,1
5612,54,Female,130441,41,4.5,Clothing,5,19,1
5613,66,Male,79670,11,6.9,Groceries,36,21,0
5614,55,Female,93133,5,6.4,Clothing,26,28,0
5615,19,Male,115856,66,4.1,Home,41,13,0
5616,53,Female,51261,56,5.9,Home,40,3,0
5617,43,Male,77154,12,2.5,Sports,45,2,0
5618,28,Male,26107,42,5.7,Electronics,4,8,0
5619,25,Male,111296,75,8.1,Groceries,38,4,0
5620,61,Male,55561,10,7.7,Groceries,16,23,1
5621,57,Female,96674,28,3.9,Sports,22,2,0
5622,60,Female,55268,7,1.6,Sports,16,24,1
5623,39,Male,51608,14,8.1,Clothing,40,0,0
5624,37,Female,33138,77,3.0,Sports,22,17,0
5625,25,Male,126665,69,1.0,Groceries,38,12,0
5626,46,Male,57693,61,4.7,Electronics,32,3,1
5627,57,Female,145625,51,7.5,Electronics,1,17,1
5628,43,Male,103000,42,8.2,Groceries,9,8,0
5629,47,Male,144143,8,9.8,Clothing,18,28,0
5630,34,Male,41248,50,2.3,Electronics,39,6,0
5631,37,Male,122757,1,3.3,Electronics,8,14,0
5632,69,Male,38632,69,6.3,Clothing,14,12,0
5633,33,Female,67547,11,8.2,Electronics,42,1,0
5634,63,Female,32100,48,2.7,Home,23,10,0
5635,60,Female,67930,10,4.4,Groceries,11,26,1
5636,24,Male,86861,15,4.4,Electronics,21,3,1
5637,33,Male,96905,47,7.8,Electronics,17,28,0
5638,62,Male,73025,93,2.8,Clothing,1,21,1
5639,64,Male,95876,25,9.7,Electronics,14,17,0
5640,65,Male,98944,6,5.3,Clothing,41,24,0
5641,44,Male,70840,11,3.2,Groceries,38,2,1
5642,40,Female,39369,17,3.2,Home,8,1,0
5643,41,Male,38460,15,0.7,Sports,21,11,1
5644,26,Female,111641,16,7.1,Groceries,16,3,0
5645,52,Male,116920,56,7.9,Electronics,13,13,1
5646,68,Female,21461,66,0.8,Home,30,15,1
5647,37,Male,62362,36,6.1,Sports,40,20,0
5648,54,Female,118376,83,7.9,Sports,6,3,1
5649,59,Female,147229,38,4.1,Electronics,46,11,1
5650,34,Male,48610,85,4.6,Sports,34,29,0
5651,64,Male,124334,75,3.9,Sports,33,29,0
5652,48,Female,40995,3,3.5,Groceries,2,18,1
5653,25,Male,104716,98,5.2,Groceries,1,18,0
5654,32,Male,27717,18,2.1,Sports,44,11,1
5655,48,Male,98867,79,4.7,Clothing,26,29,0
5656,47,Female,99472,89,9.4,Electronics,44,14,0
5657,63,Male,84022,54,0.8,Clothing,1,28,1
5658,37,Female,73668,79,2.1,Clothing,40,2,0
5659,56,Female,71645,94,7.9,Sports,4,18,0
5660,29,Male,49550,17,1.8,Electronics,20,21,0
5661,66,Female,106151,82,3.1,Clothing,6,14,1
5662,34,Male,23576,95,4.8,Groceries,24,19,0
5663,59,Male,60868,82,9.5,Groceries,44,28,0
5664,47,Female,118039,99,2.2,Electronics,0,22,0
5665,46,Female,66380,13,9.3,Clothing,8,6,0
5666,36,Female,25728,63,7.3,Home,1,3,0
5667,63,Female,52800,14,6.9,Home,2,0,0
5668,28,Female,30886,59,7.4,Electronics,43,8,0
5669,51,Male,99614,36,0.8,Electronics,36,6,0
5670,67,Female,89909,18,1.4,Home,43,21,0
5671,24,Male,67236,5,3.7,Clothing,3,4,0
5672,61,Male,65805,14,1.2,Clothing,20,24,0
5673,51,Female,138286,25,9.9,Sports,25,29,0
5674,37,Female,52532,44,6.0,Electronics,43,28,1
5675,67,Female,132765,39,5.1,Clothing,36,8,0
5676,55,Female,120696,12,8.0,Home,13,25,0
5677,41,Female,48688,61,9.8,Home,45,26,0
5678,27,Male,31063,62,9.6,Groceries,9,5,0
5679,49,Male,43089,53,8.0,Clothing,25,23,0
5680,69,Male,75942,53,4.1,Sports,9,22,0
5681,32,Female,71829,28,1.1,Sports,36,11,0
5682,54,Female,70553,35,1.4,Electronics,17,12,0
5683,37,Male,53585,65,0.5,Groceries,26,0,0
5684,20,Female,91739,3,0.5,Home,16,14,0
5685,54,Female,79004,43,9.4,Home,9,15,1
5686,57,Female,139250,50,9.3,Electronics,10,1,0
5687,25,Male,139411,71,6.8,Sports,46,8,1
5688,57,Female,22438,9,7.4,Sports,23,9,0
5689,61,Male,113095,36,5.4,Home,18,19,0
5690,40,Female,43212,23,2.8,Electronics,43,26,0
5691,57,Female,70362,88,9.2,Clothing,15,15,0
5692,28,Male,92177,74,3.1,Groceries,22,14,0
5693,63,Female,36983,50,7.5,Sports,11,2,0
5694,25,Female,34026,55,2.8,Sports,18,1,0
5695,46,Female,140168,12,8.8,Sports,24,7,0
5696,47,Male,70998,83,6.7,Clothing,2,29,1
5697,27,Female,144735,32,6.6,Clothing,12,15,0
5698,56,Female,75744,24,1.4,Groceries,20,22,0
5699,45,Female,77013,86,4.5,Sports,21,8,0
5700,66,Female,71039,67,5.5,Home,46,2,1
5701,53,Female,69831,27,3.3,Sports,28,16,0
5702,30,Male,105172,61,8.9,Groceries,48,12,0
5703,49,Male,54603,19,8.5,Groceries,42,15,1
5704,53,Female,97758,73,5.2,Home,24,24,0
5705,54,Female,87713,51,3.7,Clothing,22,29,0
5706,43,Male,126446,64,8.1,Home,11,4,0
5707,39,Female,118452,77,2.4,Groceries,48,4,0
5708,21,Female,136183,2,1.2,Home,22,2,0
5709,48,Female,33105,36,0.9,Sports,4,12,0
5710,35,Female,120048,93,0.9,Groceries,28,7,0
5711,55,Female,87182,11,5.1,Clothing,4,7,1
5712,41,Female,72147,98,2.9,Clothing,38,16,1
5713,40,Female,141331,68,7.1,Home,34,14,0
5714,39,Female,95400,68,6.7,Home,34,3,1
5715,19,Male,66434,64,5.6,Home,16,21,0
5716,48,Male,46515,1,3.9,Sports,29,24,0
5717,28,Female,109298,89,8.6,Clothing,1,17,0
5718,45,Female,78001,26,7.2,Groceries,14,6,1
5719,63,Female,121971,11,3.1,Groceries,22,9,0
5720,49,Female,78397,87,5.3,Clothing,41,0,0
5721,22,Male,81415,2,2.0,Home,25,25,0
5722,55,Male,36960,83,3.6,Electronics,10,3,0
5723,27,Male,129591,93,10.0,Home,23,25,1
5724,57,Male,113143,40,2.6,Clothing,8,10,0
5725,63,Female,101838,4,7.1,Sports,13,14,0
5726,41,Female,65778,80,2.8,Home,23,14,0
5727,52,Female,50941,37,9.4,Groceries,6,27,0
5728,61,Male,116857,61,3.4,Sports,9,22,0
5729,65,Female,115849,91,3.8,Clothing,32,2,0
5730,40,Female,123083,5,6.1,Electronics,32,18,0
5731,34,Male,60955,15,6.1,Home,45,19,0
5732,18,Male,98565,87,6.0,Sports,26,23,0
5733,48,Male,121276,67,5.9,Sports,7,13,0
5734,48,Male,76908,82,3.5,Groceries,13,2,0
5735,59,Male,84067,26,4.6,Home,6,7,0
5736,59,Female,138636,6,6.1,Electronics,17,9,0
5737,51,Female,75696,44,6.9,Sports,25,8,1
5738,26,Male,38429,58,2.9,Groceries,40,27,0
5739,39,Female,114048,81,7.2,Home,14,23,0
5740,30,Female,96676,46,9.3,Home,32,14,0
5741,42,Female,136315,42,7.7,Electronics,10,23,0
5742,65,Female,34847,48,1.3,Groceries,18,8,1
5743,35,Male,67191,27,5.0,Electronics,41,3,0
5744,68,Female,54256,20,4.6,Sports,17,11,1
5745,29,Female,147025,70,3.7,Clothing,21,18,0
5746,57,Female,48774,35,5.2,Clothing,35,23,1
5747,34,Male,147343,76,4.7,Electronics,17,0,1
5748,32,Female,29127,48,0.6,Electronics,17,13,1
5749,59,Male,138251,67,2.7,Clothing,21,9,0
5750,32,Male,48205,68,2.5,Sports,24,0,1
5751,32,Male,128210,52,3.8,Electronics,43,3,0
5752,56,Male,120106,68,2.2,Sports,30,9,0
5753,30,Female,101163,4,1.1,Sports,8,2,0
5754,34,Male,78764,39,2.4,Groceries,49,25,0
5755,49,Male,138279,21,8.6,Sports,37,15,0
5756,26,Male,121824,66,8.1,Home,18,17,1
5757,57,Male,58664,16,4.7,Clothing,24,24,1
5758,37,Male,76795,7,8.8,Clothing,14,11,0
5759,43,Female,141729,83,2.7,Electronics,4,27,0
5760,44,Male,52333,97,6.0,Electronics,10,27,0
5761,38,Female,133548,9,1.9,Groceries,12,20,0
5762,35,Female,56079,17,8.4,Groceries,33,18,0
5763,30,Male,104225,91,1.7,Home,7,8,1
5764,33,Female,44259,97,0.8,Electronics,24,23,1
5765,26,Female,46571,12,3.1,Clothing,26,19,0
5766,29,Female,71119,57,9.1,Home,10,25,1
5767,61,Male,28009,45,1.7,Electronics,17,4,0
5768,55,Male,130210,11,3.6,Home,9,26,0
5769,36,Male,130531,13,3.5,Sports,32,27,0
5770,24,Male,81829,31,8.1,Sports,35,4,0
5771,52,Male,58230,77,4.5,Home,16,7,0
5772,65,Male,131364,26,6.3,Electronics,48,6,0
5773,35,Male,76049,63,4.3,Sports,4,18,0
5774,33,Female,121762,31,5.7,Sports,22,21,0
5775,56,Female,143273,22,1.1,Home,2,21,1
5776,21,Male,139466,6,4.1,Sports,38,17,1
5777,42,Female,56498,20,8.6,Clothing,36,14,0
5778,49,Male,139053,85,7.1,Sports,9,28,0
5779,57,Male,48820,10,9.8,Home,26,0,0
5780,30,Male,60315,83,8.0,Sports,6,6,0
5781,62,Female,115018,35,4.8,Sports,48,18,1
5782,34,Male,52795,26,6.9,Groceries,28,4,0
5783,66,Male,133812,71,7.9,Home,48,7,0
5784,54,Male,105411,37,3.1,Home,38,4,0
5785,23,Male,59191,8,1.1,Groceries,5,26,0
5786,36,Female,74453,5,4.4,Groceries,8,4,0
